LAKE NAME,DATE,SECCHI,LAKE TEMP,TIME,Year,Month,Day
Dickey,7/6/2018,6.94944,8.9,11:30am,2018,7,6
Flathead Mackinaw Alley,7/6/2018,6.03504,19.0,1:15pm,2018,7,6
Tally,7/6/2018,4.66344,19.7,10:00am,2018,7,6
Mary Ronan,7/8/2018,6.858,20.0,1:40pm,2018,7,8
Mary Ronan,7/8/2018,6.7056,19.5,2:00pm,2018,7,8
Dickey,7/9/2018,10.45464,19.0,10:20am,2018,7,9
Flathead Woods Bay,7/9/2018,7.49808,17.0,1:00pm,2018,7,9
Murphy,7/9/2018,4.2672,20.5,9:30am,2018,7,9
Whitefish,7/10/2018,7.9248,,,2018,7,10
Flathead Woods Bay,7/11/2018,8.2296,19.4,11:43am,2018,7,11
Bootjack,7/11/2018,6.7056,21.0,12:30pm,2018,7,11
Swan,7/12/2018,3.899952576,19.0,2:15pm,2018,7,12
Swan,7/12/2018,3.899952576,19.0,2:15pm,2018,7,12
Lindbergh,7/13/2018,9.7536,16.5,3:57pm,2018,7,13
Lost Coon,7/14/2018,4.8768,22.5,10:20am,2018,7,14
Lake Five,7/15/2018,4.75488,24.7,2:22pm,2018,7,15
Little Bitterroot,7/16/2018,10.9728,19.5,10:30am,2018,7,16
Flathead Woods Bay,7/18/2018,8.80872,20.0,10:40am,2018,7,18
Flathead Mackinaw Alley,7/19/2018,8.5344,20.0,12:50pm,2018,7,19
Glen,7/19/2018,6.858,14.5,12:15pm,2018,7,19
Ashley,7/20/2018,8.2296,21.0,12:00pm,2018,7,20
Ashley,7/20/2018,7.98576,21.0,,2018,7,20
Flathead Indian Bay,7/20/2018,6.096,22.2,1:15pm,2018,7,20
Flathead Skidoo,7/22/2018,13.2588,22.0,12:55pm,2018,7,22
Flathead Woods Bay,7/25/2018,9.20496,21.4,11:20am,2018,7,25
Ashley,7/26/2018,5.7912,,12:00pm,2018,7,26
Dickey,7/30/2018,8.29056,21.0,10:23am,2018,7,30
Swan,7/30/2018,6.299923392,19.0,11:30am,2018,7,30
Tetrault,7/30/2018,5.88264,22.8,7:30am,2018,7,30
Lindbergh,7/31/2018,8.5344,20.5,3:15pm,2018,7,31
Mary Ronan,7/31/2018,7.1628,21.1,12:00pm,2018,7,31
Mary Ronan,7/31/2018,6.858,21.1,11:45am,2018,7,31
Murphy,7/31/2018,5.7912,20.5,10:00am,2018,7,31
Beaver,8/4/2018,6.5532,22.2,2:00pm,2018,8,4
Whitefish,8/6/2018,8.9916,,,2018,8,6
Lake Five,8/6/2018,4.75488,23.6,5:00pm,2018,8,6
Flathead Woods Bay,8/7/2018,7.3152,20.5,12:15am,2018,8,7
Flathead Skidoo,8/8/2018,10.9728,22.0,2:30pm,2018,8,8
Flathead Woods Bay,8/8/2018,10.3632,23.0,11:00am,2018,8,8
Tetrault,8/9/2018,7.9248,24.0,12:00pm,2018,8,9
Little Bitterroot,8/10/2018,11.5824,25.6,11:00am,2018,8,10
Rogers,8/13/2018,3.76428,20.0,12:00am,2018,8,13
Rogers,8/13/2018,3.76428,20.0,12:00am,2018,8,13
Dickey,8/14/2018,7.34568,20.5,10:30am,2018,8,14
Murphy,8/14/2018,4.54152,22.0,9:10am,2018,8,14
Murphy,8/14/2018,4.51104,22.0,9:10am,2018,8,14
Flathead Mackinaw Alley,8/15/2018,9.7536,22.0,11:30am,2018,8,15
Flathead Woods Bay,8/16/2018,7.71144,21.0,12:15am,2018,8,16
Flathead Woods Bay,8/16/2018,7.71144,21.0,12:15am,2018,8,16
Lindbergh,8/17/2018,8.8392,19.5,1:00pm,2018,8,17
Tally,8/21/2018,5.76072,20.2,8:40am,2018,8,21
Flathead Woods Bay,8/22/2018,10.48512,19.8,11:00am,2018,8,22
Glen,8/23/2018,5.6388,,11:45am,2018,8,23
Flathead Woods Bay,8/24/2018,8.01624,20.0,1:30pm,2018,8,24
Sophie,8/26/2018,3.87096,19.5,11:40am,2018,8,26
Dickey,8/28/2018,5.0292,18.5,12:40pm,2018,8,28
Murphy,8/28/2018,3.44424,18.5,12:00pm,2018,8,28
Rogers,8/29/2018,4.3434,20.0,11:00am,2018,8,29
Lindbergh,8/31/2018,10.9728,17.0,2:35pm,2018,8,31
Little Bitterroot,8/31/2018,10.9728,17.2,2:00pm,2018,8,31
Tetrault,9/2/2018,7.62,19.0,9:00am,2018,9,2
Tetrault,9/2/2018,7.49808,19.0,5:10pm,2018,9,2
Lost Coon,9/2/2018,2.92608,19.0,12:0pm,2018,9,2
Mary Ronan,9/3/2018,5.1816,16.1,11:15am,2018,9,3
Mary Ronan,9/3/2018,5.12064,16.1,11:30am,2018,9,3
Flathead Woods Bay,9/5/2018,9.41832,,11:19am,2018,9,5
Flathead Indian Bay,9/7/2018,6.15696,20.0,2:43pm,2018,9,7
Flathead Skidoo,9/8/2018,10.668,20.0,2:30pm,2018,9,8
Whitefish,9/10/2018,8.2296,,,2018,9,10
Sophie,9/12/2018,3.56616,17.0,12:20pm,2018,9,12
Tally,9/13/2018,6.67512,16.5,8:30am,2018,9,13
Dickey,9/13/2018,3.81,17.0,9:40am,2018,9,13
Murphy,9/13/2018,3.53568,16.5,9:00am,2018,9,13
Little Bitterroot,9/14/2018,14.3256,16.7,1:30pm,2018,9,14
Rogers,9/15/2018,4.23672,15.0,1:30pm,2018,9,15
Flathead Woods Bay,9/19/2018,8.16864,16.0,5:00pm,2018,9,19
Lindbergh,9/24/2018,9.7536,13.0,12:30pm,2018,9,24
Mary Ronan,9/25/2018,4.7244,14.5,2:20pm,2018,9,25
Dickey,9/25/2018,4.60248,15.0,1:07pm,2018,9,25
Mary Ronan,9/25/2018,4.38912,13.9,2:55pm,2018,9,25
Little Bitterroot,9/27/2018,11.2776,16.7,11:30am,2018,9,27
Glen,9/27/2018,6.096,6.1,1:30pm,2018,9,27
Whitefish,10/1/2018,7.7724,,,2018,10,1
Swan,10/1/2018,6.49992096,12.0,4:30pm,2018,10,1
Sophie,10/1/2018,4.29768,13.0,11:00am,2018,10,1
Little Bitterroot,10/5/2018,12.192,12.2,2:30pm,2018,10,5
Tally,10/5/2018,6.79704,12.2,10:30am,2018,10,5
Rogers,10/5/2018,4.32816,10.0,3:00pm,2018,10,5
Lost Coon,10/6/2018,2.7432,10.0,4:40pm,2018,10,6
Tetrault,10/7/2018,8.8392,13.5,4:00pm,2018,10,7
Murphy,10/8/2018,4.66344,15.0,12:45pm,2018,10,8
Dickey,10/11/2018,4.1148,,2:16pm,2018,10,11
Sophie,10/15/2018,4.8768,11.5,3:30pm,2018,10,15
Rogers,10/20/2018,3.74904,10.0,4:00pm,2018,10,20
Sophie,10/28/2018,4.20624,9.0,3:45pm,2018,10,28
Sophie,11/10/2018,3.3528,7.0,2:30pm,2018,11,10
Tally,11/12/2018,6.096,6.8,12:00pm,2018,11,12
Sophie,11/24/2018,3.68808,4.0,1:15pm,2018,11,24
Sophie,12/19/2018,3.048,2.5,10:30am,2018,12,19
Sophie,4/8/2019,3.048,7.0,4:15pm,2019,4,8
Tetrault,4/16/2019,6.7056,8.5,4:00pm,2019,4,16
Whitefish,5/1/2019,6.4008,,,2019,5,1
Murphy,5/3/2019,3.9624,10.0,12:40pm,2019,5,3
Dickey,5/3/2019,1.70688,7.5,11:45am,2019,5,3
Sophie,5/4/2019,3.048,11.0,10:45am,2019,5,4
Hanson-Doyle,5/5/2019,8.6106,14.0,3:30pm,2019,5,5
Tetrault,5/5/2019,8.10768,8.0,11:45am,2019,5,5
Lindbergh,5/5/2019,6.096,7.0,1:47pm,2019,5,5
Glen,5/8/2019,4.2672,7.8,11:30am,2019,5,8
Tally,5/9/2019,4.1148,10.3,11:00am,2019,5,9
Rogers,5/14/2019,5.27304,18.0,11:45am,2019,5,14
Murphy,5/21/2019,4.66344,14.0,10:50am,2019,5,21
Dickey,5/21/2019,2.80416,11.5,12:30pm,2019,5,21
Whitefish,5/22/2019,3.2004,,,2019,5,22
Lost Coon,5/27/2019,4.572,15.0,1:00pm,2019,5,27
Beaver,5/27/2019,3.5052,16.7,1:30pm,2019,5,27
Beaver,5/27/2019,3.5052,16.7,1:30pm,2019,5,27
Little Bitterroot,5/29/2019,8.71728,12.8,1:30pm,2019,5,29
Rogers,5/29/2019,4.77012,16.0,12:00pm,2019,5,29
Dickey,5/29/2019,4.20624,10.0,11:00am,2019,5,29
Swan,5/31/2019,3.10896,11.0,11:45am,2019,5,31
Glen,6/4/2019,4.51104,15.0,11:30am,2019,6,4
Murphy,6/7/2019,4.8768,17.0,9:27am,2019,6,7
Dickey,6/7/2019,3.93192,15.0,10:5am,2019,6,7
Little Bitterroot,6/8/2019,10.24128,11.7,12:30pm,2019,6,8
Tetrault,6/8/2019,6.27888,18.0,1:00pm,2019,6,8
Tetrault,6/8/2019,6.27888,18.0,1:00pm,2019,6,8
Whitefish,6/10/2019,2.7432,,,2019,6,10
Little Bitterroot,6/13/2019,11.76528,16.7,2:20pm,2019,6,13
Tally,6/14/2019,4.572,19.3,9:45am,2019,6,14
Mary Ronan,6/15/2019,4.93776,21.1,2:47pm,2019,6,15
Mary Ronan,6/15/2019,4.572,18.3,4:45pm,2019,6,15
Little Bitterroot,6/16/2019,9.32688,17.2,3:30pm,2019,6,16
Dickey,6/18/2019,5.39496,18.5,11:11am,2019,6,18
Murphy,6/18/2019,4.81584,20.0,10:15am,2019,6,18
Lindbergh,6/19/2019,7.3152,18.0,4:20pm,2019,6,19
Rogers,6/22/2019,3.6576,18.0,9:45am,2019,6,22
Flathead Indian Bay,6/24/2019,6.7056,13.0,1:15pm,2019,6,24
Hanson-Doyle,6/25/2019,7.3152,23.0,9:30am,2019,6,25
Flathead Woods Bay,6/25/2019,6.15696,15.4,11:00am,2019,6,25
Flathead Somers,6/25/2019,4.40436,17.0,4:45pm,2019,6,25
Glen,6/25/2019,3.81,14.5,10:15am,2019,6,25
Lindbergh,6/26/2019,9.144,15.0,2:00pm,2019,6,26
Flathead Skidoo,6/26/2019,8.2296,16.7,3:15pm,2019,6,26
Abbot,6/26/2019,3.3528,5.6,11:00am,2019,6,26
Lindbergh,6/29/2019,7.62,17.0,5:30pm,2019,6,29
Flathead Indian Bay,6/29/2019,6.096,15.0,1:00pm,2019,6,29
Hanson-Doyle,6/30/2019,7.9248,26.0,10:00am,2019,6,30
Mary Ronan,6/30/2019,4.90728,18.3,1:45pm,2019,6,30
Mary Ronan,6/30/2019,4.7244,20.6,1:30pm,2019,6,30
Lost Coon,6/30/2019,3.6576,20.0,7:00pm,2019,6,30
Flathead Somers,7/1/2019,4.92252,19.0,5:00pm,2019,7,1
Swan,7/1/2019,4.7244,17.0,4:45pm,2019,7,1
Flathead Somers,7/3/2019,5.45592,18.0,8:22pm,2019,7,3
Flathead Conrad ,7/4/2019,8.2296,17.0,1:20pm,2019,7,4
Tetrault,7/5/2019,9.35736,20.0,2:00pm,2019,7,5
Bootjack,7/6/2019,7.43712,21.0,12:35pm,2019,7,6
Whitefish,7/8/2019,12.4968,,,2019,7,8
Dickey,7/8/2019,6.858,19.0,11:5am,2019,7,8
Murphy,7/8/2019,5.97408,20.0,10:30am,2019,7,8
Flathead Somers,7/8/2019,5.65404,20.0,4:15pm,2019,7,8
Flathead Woods Bay,7/9/2019,8.5344,18.2,11:20am,2019,7,9
Flathead Indian Bay,7/9/2019,6.97992,17.5,1:00pm,2019,7,9
Rogers,7/10/2019,4.1148,22.0,11:45am,2019,7,10
Tally,7/11/2019,5.7912,20.5,8:45am,2019,7,11
Flathead Skidoo,7/12/2019,7.80288,21.7,5:30pm,2019,7,12
Flathead Somers,7/13/2019,6.91896,21.5,3:30pm,2019,7,13
Little Bitterroot,7/15/2019,12.67968,19.5,9:15am,2019,7,15
Sophie,7/19/2019,3.44424,20.0,12:00pm,2019,7,19
Lindbergh,7/20/2019,6.7818,18.0,5:30pm,2019,7,20
Flathead Somers,7/21/2019,8.06196,20.0,4:00pm,2019,7,21
Mary Ronan,7/21/2019,3.6576,20.0,2:40pm,2019,7,21
Mary Ronan,7/21/2019,3.2004,18.9,2:20pm,2019,7,21
Flathead Woods Bay,7/22/2019,9.54024,,11:10am,2019,7,22
Flathead Conrad ,7/22/2019,8.19912,18.9,12:24pm,2019,7,22
Flathead Somers,7/22/2019,7.52856,18.3,1:15pm,2019,7,22
Flathead Skidoo,7/23/2019,11.24712,21.1,2:30pm,2019,7,23
Swan,7/24/2019,6.21792,19.0,4:00pm,2019,7,24
Murphy,7/25/2019,6.4008,20.5,10:30am,2019,7,25
Flathead Conrad ,7/26/2019,11.2776,20.0,1:15pm,2019,7,26
Dickey,7/26/2019,7.0104,19.5,9:50am,2019,7,26
Flathead Indian Bay,7/28/2019,9.93648,17.5,11:00am,2019,7,28
Lindbergh,7/29/2019,8.5344,19.5,1:30pm,2019,7,29
Flathead Somers,7/29/2019,7.71144,22.0,4:00pm,2019,7,29
Hanson-Doyle,7/29/2019,7.3152,30.0,6:30pm,2019,7,29
Lindbergh,7/31/2019,8.9916,21.0,4:30pm,2019,7,31
Flathead Indian Bay,7/31/2019,7.0866,22.2,2:10pm,2019,7,31
Glen,7/31/2019,6.7056,17.2,11:00am,2019,7,31
Tetrault,8/1/2019,7.62,22.5,8:30am,2019,8,1
Little Bitterroot,8/3/2019,15.11808,21.7,2:00pm,2019,8,3
Flathead Somers,8/4/2019,6.15696,23.0,4:00pm,2019,8,4
Flathead Skidoo,8/5/2019,15.24,21.7,2:00pm,2019,8,5
Whitefish,8/5/2019,13.4112,,,2019,8,5
Flathead Woods Bay,8/6/2019,14.08176,21.1,12:00pm,2019,8,6
Little Bitterroot,8/7/2019,14.50848,20.6,10:00am,2019,8,7
Lost Coon,8/9/2019,3.81,22.0,7:00pm,2019,8,9
Dickey,8/10/2019,7.1628,21.0,10:20am,2019,8,10
Tally,8/13/2019,5.89788,21.0,9:00am,2019,8,13
Hanson-Doyle,8/14/2019,7.3152,30.0,4:30pm,2019,8,14
Mary Ronan,8/14/2019,5.9436,17.2,10:00am,2019,8,14
Mary Ronan,8/14/2019,5.334,17.2,12:14pm,2019,8,14
Flathead Conrad ,8/19/2019,12.77112,19.5,1:15pm,2019,8,19
Rogers,8/19/2019,4.02336,21.0,10:30am,2019,8,19
Flathead Woods Bay,8/20/2019,12.89304,21.1,11:42am,2019,8,20
Flathead Indian Bay,8/21/2019,11.15568,20.0,5:30pm,2019,8,21
Tetrault,8/23/2019,8.8392,22.0,9:00am,2019,8,23
Tetrault,8/24/2019,7.1628,21.5,3:30pm,2019,8,24
Sophie,8/26/2019,4.14528,20.0,10:00am,2019,8,26
Lindbergh,8/28/2019,9.2964,18.0,5:30pm,2019,8,28
Hanson-Doyle,8/28/2019,7.9248,25.0,8:00pm,2019,8,28
Lost Coon,8/28/2019,3.2004,21.5,6:00pm,2019,8,28
Rogers,8/30/2019,4.73964,19.0,10:00am,2019,8,30
Little Bitterroot,9/1/2019,15.42288,20.0,2:00pm,2019,9,1
Tetrault,9/1/2019,8.6868,21.0,9:00am,2019,9,1
Lake Five,9/2/2019,5.57784,20.0,3:00pm,2019,9,2
Glen,9/4/2019,7.37616,17.8,11:00am,2019,9,4
Mary Ronan,9/5/2019,7.0104,20.6,5:00pm,2019,9,5
Mary Ronan,9/5/2019,6.91896,20.0,4:45pm,2019,9,5
Dickey,9/5/2019,6.33984,19.5,10:45am,2019,9,5
Murphy,9/5/2019,5.54736,20.0,10:15am,2019,9,5
Whitefish,9/10/2019,9.144,,,2019,9,10
Tally,9/12/2019,5.4864,18.5,9:00am,2019,9,12
Tetrault,9/15/2019,8.9916,19.0,8:30am,2019,9,15
Rogers,9/16/2019,4.89204,18.0,10:30am,2019,9,16
Sophie,9/21/2019,6.64464,17.0,10:15am,2019,9,21
Dickey,9/22/2019,4.60248,17.0,10:45am,2019,9,22
Little Bitterroot,9/27/2019,12.67968,15.6,3:20pm,2019,9,27
Lindbergh,10/1/2019,12.192,12.0,12:00pm,2019,10,1
Little Bitterroot,10/3/2019,12.37488,12.2,1:30pm,2019,10,3
Sophie,10/3/2019,7.49808,12.0,11:20am,2019,10,3
Little Bitterroot,10/11/2019,14.20368,11.4,11:00am,2019,10,11
Rogers,10/12/2019,5.4102,7.0,1:00pm,2019,10,12
Whitefish,10/15/2019,10.3632,,,2019,10,15
Sophie,10/24/2019,4.2672,8.5,4:00pm,2019,10,24
Whitefish,11/5/2019,8.6868,,,2019,11,5
Sophie,11/6/2019,3.41376,6.0,3:45pm,2019,11,6
Tally,11/7/2019,5.4864,6.1,12:40pm,2019,11,7
Sophie,11/26/2019,4.54152,3.5,2:15am,2019,11,26
Sophie,3/4/2020,3.3528,4.5,9:30am,2020,3,4
Sophie,3/25/2020,3.01752,5.0,10:45am,2020,3,25
Sophie,3/25/2020,3.01752,5.0,10:45am,2020,3,25
Tetrault,4/4/2020,11.76528,5.0,11:30am,2020,4,4
Sophie,4/9/2020,3.13944,7.0,11:10am,2020,4,9
Lost Coon,4/26/2020,3.9624,11.0,10:00am,2020,4,26
Sophie,4/26/2020,2.8956,11.0,11:25am,2020,4,26
Beaver,4/26/2020,2.7432,10.0,1:15pm,2020,4,26
Whitefish,4/29/2020,7.62,,,2020,4,29
Tetrault,5/2/2020,10.668,12.0,10:00am,2020,5,2
Glen,5/2/2020,4.75488,14.5,1:30pm,2020,5,2
Rogers,5/5/2020,5.4864,13.0,2:10pm,2020,5,5
Echo,5/5/2020,1.99644,,1:00pm,2020,5,5
Tetrault,5/10/2020,11.2776,12.0,10:00am,2020,5,10
Sophie,5/11/2020,3.13944,12.5,11:00am,2020,5,11
Murphy,5/14/2020,4.2672,13.5,2:15pm,2020,5,14
Dickey,5/14/2020,2.8956,11.0,3:10pm,2020,5,14
Beaver,5/15/2020,3.6576,12.0,12:00pm,2020,5,15
Beaver,5/16/2020,2.8956,14.5,3:00pm,2020,5,16
Rogers,5/17/2020,5.1816,13.0,12:30pm,2020,5,17
Dickey,5/23/2020,2.62128,10.0,1:15pm,2020,5,23
Little Bitterroot,5/25/2020,8.10768,9.5,9:00am,2020,5,25
Dickey,5/27/2020,3.3528,13.0,11:45pm,2020,5,27
Murphy,5/28/2020,3.32232,15.0,11:00am,2020,5,28
Whitefish,5/28/2020,1.8288,,,2020,5,28
Little Bitterroot,5/30/2020,9.02208,14.5,1:00pm,2020,5,30
Little Bitterroot,5/30/2020,9.02208,14.5,1:00pm,2020,5,30
Tetrault,6/1/2020,9.144,17.0,3:00pm,2020,6,1
Mary Ronan,6/1/2020,2.71272,14.5,10:28am,2020,6,1
Mary Ronan,6/1/2020,2.68224,15.6,9:28am,2020,6,1
Tally,6/2/2020,4.2672,15.3,10:20am,2020,6,2
Lost Coon,6/4/2020,3.81,17.5,7:15pm,2020,6,4
Rogers,6/6/2020,5.09016,17.0,3:0pm,2020,6,6
Dickey,6/8/2020,3.81,14.5,11:20am,2020,6,8
Murphy,6/9/2020,3.26136,15.0,10:30am,2020,6,9
Whitefish,6/9/2020,2.1336,,,2020,6,9
Beaver,6/10/2020,3.9624,14.0,1:00am,2020,6,10
Echo,6/12/2020,3.79476,20.0,12:30pm,2020,6,12
Rogers,6/16/2020,5.0292,16.0,10:30am,2020,6,16
Little Bitterroot,6/18/2020,10.24128,12.8,10:00am,2020,6,18
Dollar,6/18/2020,3.23088,16.0,2:00pm,2020,6,18
Blanchard,6/20/2020,5.4864,19.0,3:40pm,2020,6,20
Little Bitterroot,6/21/2020,9.6012,15.6,3:50pm,2020,6,21
Upper Whitefish,6/22/2020,4.7244,8.0,1:00pm,2020,6,22
Upper Whitefish,6/22/2020,4.7244,8.0,1:00pm,2020,6,22
Echo,6/22/2020,4.70916,20.0,1:00pm,2020,6,22
Mary Ronan,6/22/2020,4.0386,16.1,2:20pm,2020,6,22
Mary Ronan,6/22/2020,3.2004,16.1,1:55pm,2020,6,22
Swan,6/22/2020,3.048,14.0,,2020,6,22
Glen,6/23/2020,6.096,17.2,11:30am,2020,6,23
Flathead Woods Bay,6/23/2020,5.7912,17.5,11:10am,2020,6,23
Dickey,6/23/2020,5.1816,16.5,10:40am,2020,6,23
Murphy,6/23/2020,4.78536,15.7,9:30am,2020,6,23
Lake Five,6/23/2020,4.17576,19.0,11:50am,2020,6,23
Flathead Conrad ,6/23/2020,3.3528,16.5,11:51am,2020,6,23
Sophie,6/25/2020,3.81,19.5,2:40pm,2020,6,25
Lost Coon,6/25/2020,3.5052,22.5,7:30pm,2020,6,25
Flathead Skidoo,6/26/2020,6.096,18.3,11:00am,2020,6,26
Flathead Indian Bay,6/27/2020,5.334,17.0,2:30pm,2020,6,27
Flathead Conrad ,6/29/2020,4.96824,17.3,12:20pm,2020,6,29
Flathead Woods Bay,6/29/2020,4.1148,,12:40pm,2020,6,29
Beaver,7/1/2020,5.1816,17.0,12:30pm,2020,7,1
Tetrault,7/3/2020,8.10768,20.0,9:30am,2020,7,3
Little Bitterroot,7/5/2020,9.63168,18.3,10:00am,2020,7,5
Rogers,7/5/2020,4.38912,19.0,12:45pm,2020,7,5
Whitefish,7/6/2020,8.74776,,,2020,7,6
Flathead Conrad ,7/6/2020,7.7724,17.0,1:30pm,2020,7,6
Sophie,7/6/2020,5.54736,19.5,1:15pm,2020,7,6
Flathead Indian Bay,7/7/2020,6.4008,17.5,4:00pm,2020,7,7
Blanchard,7/8/2020,5.97408,19.0,4:30pm,2020,7,8
Dickey,7/9/2020,5.4864,17.0,10:44am,2020,7,9
Tally,7/9/2020,4.90728,17.6,8:45am,2020,7,9
Lindbergh,7/10/2020,7.1628,16.0,3:00pm,2020,7,10
Flathead Somers,7/11/2020,4.2672,18.3,12:00pm,2020,7,11
Echo,7/13/2020,5.657088,20.0,1:00pm,2020,7,13
Little Bitterroot,7/14/2020,11.7348,18.3,9:30am,2020,7,14
Flathead Indian Bay,7/14/2020,7.3152,16.5,4:00pm,2020,7,14
Lindbergh,7/14/2020,6.7056,16.0,3:00pm,2020,7,14
Dickey,7/14/2020,4.75488,18.0,1:20pm,2020,7,14
Glen,7/15/2020,5.36448,17.8,12:30pm,2020,7,15
Echo,7/16/2020,5.2578,20.0,9:30am,2020,7,16
Flathead Woods Bay,7/17/2020,9.2964,12.4,1:32pm,2020,7,17
Mary Ronan,7/17/2020,2.4384,20.0,12:00pm,2020,7,17
Mary Ronan,7/17/2020,2.37744,19.5,12:20pm,2020,7,17
Little Bitterroot,7/19/2020,10.668,18.9,2:30pm,2020,7,19
Swan,7/20/2020,4.1148,20.0,,2020,7,20
Flathead Conrad ,7/22/2020,12.07008,20.6,12:40pm,2020,7,22
Flathead Somers,7/22/2020,7.62,20.6,11:45am,2020,7,22
Big Therriault,7/25/2020,10.5156,13.0,2:00pm,2020,7,25
Little Bitterroot,7/26/2020,17.3736,22.2,2:00pm,2020,7,26
Dickey,7/26/2020,6.4008,20.0,10:30am,2020,7,26
Murphy,7/26/2020,3.87096,21.5,10:00am,2020,7,26
Lost Coon,7/26/2020,3.5052,23.0,6:00pm,2020,7,26
Echo,7/27/2020,5.24256,23.0,11:30am,2020,7,27
Rogers,7/27/2020,4.69392,21.0,10:30am,2020,7,27
Lake Five,7/29/2020,6.03504,24.0,12:30pm,2020,7,29
Flathead Conrad ,7/30/2020,10.54608,20.9,10:10am,2020,7,30
Flathead Somers,7/30/2020,8.0772,21.9,10:435am,2020,7,30
Tetrault,7/30/2020,1.40208,25.6,6:45pm,2020,7,30
Flathead Indian Bay,8/1/2020,10.9728,22.5,9:00am,2020,8,1
Flathead Conrad ,8/2/2020,7.7724,26.0,12:40pm,2020,8,2
Swan,8/3/2020,6.52272,21.0,,2020,8,3
Upper Whitefish,8/3/2020,6.2484,16.0,4:25pm,2020,8,3
Upper Whitefish,8/3/2020,6.2484,16.0,4:25pm,2020,8,3
Big Therriault,8/4/2020,11.7348,16.0,4:00pm,2020,8,4
Big Therriault,8/4/2020,11.7348,16.0,4:00pm,2020,8,4
Mary Ronan,8/4/2020,6.096,22.2,9:11am,2020,8,4
Mary Ronan,8/4/2020,6.00456,22.2,10:00am,2020,8,4
Bailey,8/5/2020,6.4008,23.0,9:30am,2020,8,5
Halfmoon,8/5/2020,6.03504,26.0,1:15pm,2020,8,5
Beaver,8/7/2020,7.4676,19.0,2:30pm,2020,8,7
Flathead Skidoo,8/9/2020,11.2776,21.5,2:30pm,2020,8,9
Flathead Conrad ,8/9/2020,8.5344,21.3,2:37pm,2020,8,9
Flathead Somers,8/9/2020,8.2296,21.1,3:00pm,2020,8,9
Lindbergh,8/10/2020,8.2296,18.0,12:15pm,2020,8,10
Little Bitterroot,8/11/2020,13.716,18.9,1:00pm,2020,8,11
Dickey,8/11/2020,6.27888,20.0,1:45pm,2020,8,11
Lost Coon,8/11/2020,2.7432,22.0,3:30pm,2020,8,11
Whitefish,8/12/2020,10.0584,,,2020,8,12
Dickey,8/12/2020,6.15696,20.5,10:10am,2020,8,12
Murphy,8/12/2020,4.08432,21.0,9:15am,2020,8,12
Tally,8/13/2020,6.4008,24.6,10:15am,2020,8,13
Flathead Indian Bay,8/16/2020,11.1252,20.0,4:00pm,2020,8,16
Tetrault,8/16/2020,6.27888,21.0,10:15am,2020,8,16
Bailey,8/17/2020,7.0104,21.0,11:30am,2020,8,17
Lindbergh,8/19/2020,7.7724,18.0,11:00am,2020,8,19
Mary Ronan,8/19/2020,5.7912,20.6,10:45am,2020,8,19
Mary Ronan,8/19/2020,4.66344,20.6,9:14am,2020,8,19
Swan,8/21/2020,7.22376,19.0,,2020,8,21
Glen,8/21/2020,7.1628,21.7,11:30am,2020,8,21
Little Bitterroot,8/23/2020,14.3256,21.1,3:30pm,2020,8,23
Lost Coon,8/23/2020,4.1148,22.0,7:00pm,2020,8,23
Dickey,8/25/2020,5.85216,20.0,10:30am,2020,8,25
Murphy,8/25/2020,3.87096,20.5,10:10am,2020,8,25
Big Therriault,8/26/2020,12.8016,16.0,2:30pm,2020,8,26
Rogers,8/26/2020,3.9624,20.0,10:00am,2020,8,26
Tetrault,8/27/2020,7.0104,21.5,9:00am,2020,8,27
Beaver,8/27/2020,6.2484,17.5,1:00pm,2020,8,27
Flathead Skidoo,8/28/2020,12.8016,21.1,2:30pm,2020,8,28
Flathead Conrad ,8/28/2020,9.6012,,2:00pm,2020,8,28
Flathead Somers,8/28/2020,9.2964,21.6,2:30pm,2020,8,28
Lost Coon,8/28/2020,3.6576,21.0,12:30pm,2020,8,28
Flathead Indian Bay,8/29/2020,9.7536,19.0,11:30am,2020,8,29
Tetrault,9/2/2020,7.19328,,8:00am,2020,9,2
Lake Five,9/3/2020,5.4864,25.0,1:00pm,2020,9,3
Dickey,9/3/2020,3.9624,19.0,1:30pm,2020,9,3
Swan,9/4/2020,6.79704,18.0,,2020,9,4
Tetrault,9/5/2020,8.4582,20.0,10:00am,2020,9,5
Tetrault,9/5/2020,8.4582,20.0,10:00am,2020,9,5
Lindbergh,9/8/2020,8.9916,13.0,4:30pm,2020,9,8
Flathead Conrad ,9/9/2020,11.1252,18.2,1:20pm,2020,9,9
Flathead Somers,9/9/2020,7.62,18.1,1:45pm,2020,9,9
Dickey,9/9/2020,5.1816,18.0,11:15am,2020,9,9
Murphy,9/9/2020,4.69392,18.0,10:30am,2020,9,9
Mary Ronan,9/9/2020,4.25196,16.1,10:00am,2020,9,9
Mary Ronan,9/9/2020,3.9624,15.6,11:50am,2020,9,9
Whitefish,9/10/2020,10.14984,,,2020,9,10
Echo,9/12/2020,4.8768,18.0,11:30am,2020,9,12
Rogers,9/18/2020,2.91084,17.0,4:15pm,2020,9,18
Tetrault,9/20/2020,6.18744,17.5,11:00am,2020,9,20
Lost Coon,9/20/2020,3.2004,15.0,8:30am,2020,9,20
Dickey,9/22/2020,4.8768,16.0,11:15am,2020,9,22
Murphy,9/22/2020,4.78536,16.5,10:15am,2020,9,22
